assessmentScore,assignmentId,courseId,createdAt,id,isAvailable,isLate,moduleId,status,studentId,submissionDate,timeSpentMinutes,updatedAt
,ASG671266,CRS058797,2025-09-24T16:49:39.891871,fa_8a07946e,False,,MOD764544,future,468713922,,,2025-09-24T16:49:39.891871
,ASG468722,CRS058797,2025-09-24T16:49:39.891871,fa_48e6a648,False,,MOD613318,future,468713922,,,2025-09-24T16:49:39.891871
,ASG000246,CRS058797,2025-09-24T16:49:39.891871,fa_c872798d,False,,MOD613318,future,468713922,,,2025-09-24T16:49:39.891871
,ASG242021,CRS058797,2025-09-24T16:49:39.891871,fa_1fc74647,False,,MOD389985,future,468713922,,,2025-09-24T16:49:39.891871
,ASG052242,CRS652689,2025-09-24T16:49:39.891871,fa_ecd3fb25,False,,MOD272229,future,468713922,,,2025-09-24T16:49:39.891871
,ASG932521,CRS652689,2025-09-24T16:49:39.893872,fa_b0ba5b45,False,,MOD272229,future,468713922,,,2025-09-24T16:49:39.893872
,ASG194384,CRS652689,2025-09-24T16:49:39.893872,fa_75b0b9d7,False,,MOD430710,future,468713922,,,2025-09-24T16:49:39.893872
,ASG632615,CRS652689,2025-09-24T16:49:39.893872,fa_03267b15,False,,MOD340216,future,468713922,,,2025-09-24T16:49:39.893872
,ASG996962,CRS652689,2025-09-24T16:49:39.893872,fa_80ac2d5d,False,,MOD340216,future,468713922,,,2025-09-24T16:49:39.893872
,ASG852989,CRS652689,2025-09-24T16:49:39.893872,fa_062146f5,False,,MOD730860,future,468713922,,,2025-09-24T16:49:39.893872
,ASG436735,CRS652689,2025-09-24T16:49:39.893872,fa_0a50e77c,False,,MOD730860,future,468713922,,,2025-09-24T16:49:39.893872
,ASG922746,CRS652689,2025-09-24T16:49:39.893872,fa_b0766d54,False,,MOD351862,future,468713922,,,2025-09-24T16:49:39.893872
,ASG569685,CRS652689,2025-09-24T16:49:39.893872,fa_ce49b72b,False,,MOD351862,future,468713922,,,2025-09-24T16:49:39.893872
,ASG450416,CRS652689,2025-09-24T16:49:39.893872,fa_92db048e,False,,MOD152732,future,468713922,,,2025-09-24T16:49:39.893872
,ASG757487,CRS652689,2025-09-24T16:49:39.893872,fa_98ada226,False,,MOD229518,future,468713922,,,2025-09-24T16:49:39.893872
,ASG811498,CRS652689,2025-09-24T16:49:39.893872,fa_9c06158e,False,,MOD017828,future,468713922,,,2025-09-24T16:49:39.893872
,ASG309689,CRS652689,2025-09-24T16:49:39.893872,fa_4a8a2321,False,,MOD017828,future,468713922,,,2025-09-24T16:49:39.893872
,ASG185223,CRS652689,2025-09-24T16:49:39.893872,fa_e622c010,False,,MOD346529,future,468713922,,,2025-09-24T16:49:39.893872
,ASG273906,CRS583398,2025-09-24T16:49:39.893872,pa_bfacdf4d,True,,MOD892680,pending,468713922,,,2025-09-24T16:49:39.893872
,ASG864612,CRS583398,2025-09-24T16:49:39.893872,pa_958d2513,True,,MOD646818,pending,468713922,,,2025-09-24T16:49:39.893872
,ASG800475,CRS583398,2025-09-24T16:49:39.893872,pa_535e8c7c,True,,MOD624828,pending,468713922,,,2025-09-24T16:49:39.893872
,ASG467978,CRS583398,2025-09-24T16:49:39.893872,pa_71fde079,True,,MOD624828,pending,468713922,,,2025-09-24T16:49:39.893872
,ASG505003,CRS583398,2025-09-24T16:49:39.893872,fa_901ddc71,False,,MOD416467,future,468713922,,,2025-09-24T16:49:39.893872
,ASG841128,CRS583398,2025-09-24T16:49:39.893872,fa_e45a4d9f,False,,MOD416467,future,468713922,,,2025-09-24T16:49:39.893872
,ASG327241,CRS583398,2025-09-24T16:49:39.893872,fa_3dd9a733,False,,MOD852923,future,468713922,,,2025-09-24T16:49:39.893872
,ASG234064,CRS583398,2025-09-24T16:49:39.893872,fa_0f12968a,False,,MOD852923,future,468713922,,,2025-09-24T16:49:39.893872
,ASG446368,CRS583398,2025-09-24T16:49:39.893872,fa_610decfe,False,,MOD295195,future,468713922,,,2025-09-24T16:49:39.893872
,ASG206847,CRS583398,2025-09-24T16:49:39.893872,fa_ce78ee81,False,,MOD295195,future,468713922,,,2025-09-24T16:49:39.893872
,ASG959133,CRS583398,2025-09-24T16:49:39.893872,fa_01ae6d82,False,,MOD489717,future,468713922,,,2025-09-24T16:49:39.893872
,ASG546268,CRS583398,2025-09-24T16:49:39.893872,fa_9a5a9592,False,,MOD178390,future,468713922,,,2025-09-24T16:49:39.893872
,ASG486881,CRS430230,2025-09-24T16:49:39.893872,pa_f31bc76a,True,,MOD700031,pending,167160520,,,2025-09-24T16:49:39.893872
,ASG606210,CRS430230,2025-09-24T16:49:39.893872,fa_3bf8fbbf,False,,MOD192486,future,167160520,,,2025-09-24T16:49:39.893872
,ASG613485,CRS430230,2025-09-24T16:49:39.895872,fa_52fd1fda,False,,MOD369841,future,167160520,,,2025-09-24T16:49:39.895872
,ASG534715,CRS430230,2025-09-24T16:49:39.895872,fa_8428a3da,False,,MOD369841,future,167160520,,,2025-09-24T16:49:39.895872
,ASG527103,CRS430230,2025-09-24T16:49:39.895872,fa_ce8869b0,False,,MOD405876,future,167160520,,,2025-09-24T16:49:39.895872
,ASG442700,CRS430230,2025-09-24T16:49:39.895872,fa_db56161a,False,,MOD405876,future,167160520,,,2025-09-24T16:49:39.895872
,ASG517019,CRS430230,2025-09-24T16:49:39.895872,fa_2fa2321c,False,,MOD975016,future,167160520,,,2025-09-24T16:49:39.895872
,ASG273230,CRS430230,2025-09-24T16:49:39.895872,fa_975ab875,False,,MOD016077,future,167160520,,,2025-09-24T16:49:39.895872
,ASG055313,CRS430230,2025-09-24T16:49:39.895872,fa_102f90cf,False,,MOD635821,future,167160520,,,2025-09-24T16:49:39.895872
,ASG329057,CRS446141,2025-09-24T16:49:39.895872,fa_a83ef2b6,False,,MOD210995,future,167160520,,,2025-09-24T16:49:39.895872
,ASG284784,CRS446141,2025-09-24T16:49:39.895872,fa_bd7715f2,False,,MOD210995,future,167160520,,,2025-09-24T16:49:39.895872
,ASG009429,CRS446141,2025-09-24T16:49:39.895872,fa_8bb6fa43,False,,MOD874307,future,167160520,,,2025-09-24T16:49:39.895872
,ASG687550,CRS446141,2025-09-24T16:49:39.895872,fa_c8b34f4b,False,,MOD874307,future,167160520,,,2025-09-24T16:49:39.895872
,ASG628091,CRS446141,2025-09-24T16:49:39.895872,fa_76b94070,False,,MOD735642,future,167160520,,,2025-09-24T16:49:39.895872
,ASG200193,CRS446141,2025-09-24T16:49:39.895872,fa_b0c7ef56,False,,MOD373068,future,167160520,,,2025-09-24T16:49:39.895872
,ASG432376,CRS446141,2025-09-24T16:49:39.895872,fa_698e10d9,False,,MOD373068,future,167160520,,,2025-09-24T16:49:39.895872
,ASG765867,CRS446141,2025-09-24T16:49:39.895872,fa_e0e17ab7,False,,MOD532943,future,167160520,,,2025-09-24T16:49:39.895872
,ASG609768,CRS446141,2025-09-24T16:49:39.895872,fa_dd07bef2,False,,MOD532943,future,167160520,,,2025-09-24T16:49:39.895872
,ASG914539,CRS446141,2025-09-24T16:49:39.895872,fa_66021465,False,,MOD666036,future,167160520,,,2025-09-24T16:49:39.895872
,ASG424151,CRS446141,2025-09-24T16:49:39.895872,fa_0e0e14c7,False,,MOD666036,future,167160520,,,2025-09-24T16:49:39.895872
,ASG528951,CRS446141,2025-09-24T16:49:39.895872,fa_2b761248,False,,MOD450429,future,167160520,,,2025-09-24T16:49:39.895872
,ASG429405,CRS446141,2025-09-24T16:49:39.895872,fa_c8184e0a,False,,MOD450429,future,167160520,,,2025-09-24T16:49:39.895872
,ASG488161,CRS446141,2025-09-24T16:49:39.895872,fa_6f27432b,False,,MOD413247,future,167160520,,,2025-09-24T16:49:39.895872
,ASG367080,CRS446141,2025-09-24T16:49:39.895872,fa_714d2649,False,,MOD413247,future,167160520,,,2025-09-24T16:49:39.895872
,ASG852991,CRS446141,2025-09-24T16:49:39.895872,fa_ec16118b,False,,MOD682512,future,167160520,,,2025-09-24T16:49:39.895872
,ASG993493,CRS446141,2025-09-24T16:49:39.895872,fa_b79e0219,False,,MOD682512,future,167160520,,,2025-09-24T16:49:39.895872
,ASG365489,CRS446141,2025-09-24T16:49:39.895872,fa_a8bf573e,False,,MOD330967,future,167160520,,,2025-09-24T16:49:39.895872
,ASG102439,CRS446141,2025-09-24T16:49:39.895872,fa_6ddb83a1,False,,MOD330967,future,167160520,,,2025-09-24T16:49:39.895872
,ASG505574,CRS261592,2025-09-24T16:49:39.895872,pa_0669c987,True,,MOD955420,pending,167160520,,,2025-09-24T16:49:39.895872
,ASG394130,CRS261592,2025-09-24T16:49:39.895872,fa_75a4bb18,False,,MOD895159,future,167160520,,,2025-09-24T16:49:39.895872
,ASG595646,CRS261592,2025-09-24T16:49:39.895872,fa_35875625,False,,MOD383486,future,167160520,,,2025-09-24T16:49:39.895872
,ASG037975,CRS261592,2025-09-24T16:49:39.895872,fa_6ef3c650,False,,MOD383486,future,167160520,,,2025-09-24T16:49:39.895872
,ASG857855,CRS831057,2025-09-24T16:49:39.897871,pa_e27330d2,True,,MOD228517,pending,167160520,,,2025-09-24T16:49:39.897871
,ASG753549,CRS831057,2025-09-24T16:49:39.897871,pa_37bd0144,True,,MOD228517,pending,167160520,,,2025-09-24T16:49:39.897871
,ASG334226,CRS831057,2025-09-24T16:49:39.897871,fa_e6fbc627,False,,MOD982753,future,167160520,,,2025-09-24T16:49:39.897871
,ASG969040,CRS831057,2025-09-24T16:49:39.897871,fa_8dfc1a59,False,,MOD982753,future,167160520,,,2025-09-24T16:49:39.897871
,ASG680531,CRS831057,2025-09-24T16:49:39.897871,fa_26e1f59a,False,,MOD661977,future,167160520,,,2025-09-24T16:49:39.897871
,ASG119864,CRS831057,2025-09-24T16:49:39.897871,fa_4d12f608,False,,MOD308740,future,167160520,,,2025-09-24T16:49:39.897871
,ASG430137,CRS831057,2025-09-24T16:49:39.897871,fa_c2ea7ca6,False,,MOD308740,future,167160520,,,2025-09-24T16:49:39.897871
,ASG732860,CRS831057,2025-09-24T16:49:39.897871,fa_9b4d41ff,False,,MOD788235,future,167160520,,,2025-09-24T16:49:39.897871
,ASG544071,CRS831057,2025-09-24T16:49:39.897871,fa_95f141ad,False,,MOD959497,future,167160520,,,2025-09-24T16:49:39.897871
,ASG961711,CRS058797,2025-09-24T16:49:39.897871,fa_4a2e4363,False,,MOD342337,future,167160520,,,2025-09-24T16:49:39.897871
,ASG134566,CRS058797,2025-09-24T16:49:39.897871,fa_97699a68,False,,MOD987246,future,167160520,,,2025-09-24T16:49:39.897871
,ASG266948,CRS058797,2025-09-24T16:49:39.897871,fa_b95d0f97,False,,MOD987246,future,167160520,,,2025-09-24T16:49:39.897871
,ASG156319,CRS058797,2025-09-24T16:49:39.897871,fa_7b6b11a6,False,,MOD764544,future,167160520,,,2025-09-24T16:49:39.897871
,ASG671266,CRS058797,2025-09-24T16:49:39.897871,fa_f05bbaaf,False,,MOD764544,future,167160520,,,2025-09-24T16:49:39.897871
,ASG468722,CRS058797,2025-09-24T16:49:39.897871,fa_fbe9f9f1,False,,MOD613318,future,167160520,,,2025-09-24T16:49:39.897871
,ASG000246,CRS058797,2025-09-24T16:49:39.897871,fa_ec121377,False,,MOD613318,future,167160520,,,2025-09-24T16:49:39.897871
,ASG242021,CRS058797,2025-09-24T16:49:39.897871,fa_52baaa1e,False,,MOD389985,future,167160520,,,2025-09-24T16:49:39.897871
,ASG052242,CRS652689,2025-09-24T16:49:39.897871,fa_dfa3ea74,False,,MOD272229,future,167160520,,,2025-09-24T16:49:39.897871
,ASG932521,CRS652689,2025-09-24T16:49:39.897871,fa_f5f4da2c,False,,MOD272229,future,167160520,,,2025-09-24T16:49:39.897871
,ASG194384,CRS652689,2025-09-24T16:49:39.897871,fa_51ef6136,False,,MOD430710,future,167160520,,,2025-09-24T16:49:39.897871
,ASG632615,CRS652689,2025-09-24T16:49:39.897871,fa_415cbcab,False,,MOD340216,future,167160520,,,2025-09-24T16:49:39.897871
,ASG996962,CRS652689,2025-09-24T16:49:39.897871,fa_51e222fb,False,,MOD340216,future,167160520,,,2025-09-24T16:49:39.897871
,ASG852989,CRS652689,2025-09-24T16:49:39.897871,fa_20098bc8,False,,MOD730860,future,167160520,,,2025-09-24T16:49:39.897871
,ASG436735,CRS652689,2025-09-24T16:49:39.897871,fa_3dd6514e,False,,MOD730860,future,167160520,,,2025-09-24T16:49:39.897871
,ASG922746,CRS652689,2025-09-24T16:49:39.897871,fa_42fdef8b,False,,MOD351862,future,167160520,,,2025-09-24T16:49:39.897871
,ASG569685,CRS652689,2025-09-24T16:49:39.897871,fa_6c1616dd,False,,MOD351862,future,167160520,,,2025-09-24T16:49:39.897871
,ASG450416,CRS652689,2025-09-24T16:49:39.897871,fa_8d00a14b,False,,MOD152732,future,167160520,,,2025-09-24T16:49:39.897871
,ASG757487,CRS652689,2025-09-24T16:49:39.897871,fa_7519a47d,False,,MOD229518,future,167160520,,,2025-09-24T16:49:39.897871
,ASG811498,CRS652689,2025-09-24T16:49:39.897871,fa_8621fe47,False,,MOD017828,future,167160520,,,2025-09-24T16:49:39.897871
,ASG309689,CRS652689,2025-09-24T16:49:39.897871,fa_4c2b4907,False,,MOD017828,future,167160520,,,2025-09-24T16:49:39.897871
,ASG185223,CRS652689,2025-09-24T16:49:39.897871,fa_2d3f5292,False,,MOD346529,future,167160520,,,2025-09-24T16:49:39.897871
,ASG505003,CRS583398,2025-09-24T16:49:39.899871,pa_828d605e,True,,MOD416467,pending,167160520,,,2025-09-24T16:49:39.899871
,ASG841128,CRS583398,2025-09-24T16:49:39.899871,pa_66b3ca1c,True,,MOD416467,pending,167160520,,,2025-09-24T16:49:39.899871
,ASG327241,CRS583398,2025-09-24T16:49:39.899871,fa_8eeca279,False,,MOD852923,future,167160520,,,2025-09-24T16:49:39.899871
,ASG234064,CRS583398,2025-09-24T16:49:39.899871,fa_d8ec3cf7,False,,MOD852923,future,167160520,,,2025-09-24T16:49:39.899871
,ASG446368,CRS583398,2025-09-24T16:49:39.899871,fa_ac86ce50,False,,MOD295195,future,167160520,,,2025-09-24T16:49:39.899871
,ASG206847,CRS583398,2025-09-24T16:49:39.899871,fa_0aebb64a,False,,MOD295195,future,167160520,,,2025-09-24T16:49:39.899871
,ASG959133,CRS583398,2025-09-24T16:49:39.899871,fa_7ec7abad,False,,MOD489717,future,167160520,,,2025-09-24T16:49:39.899871
,ASG546268,CRS583398,2025-09-24T16:49:39.899871,fa_0dac701e,False,,MOD178390,future,167160520,,,2025-09-24T16:49:39.899871
,ASG525213,CRS430230,2025-09-24T16:49:39.899871,pa_26ec4d7c,True,,MOD517327,pending,173171118,,,2025-09-24T16:49:39.899871
,ASG244784,CRS430230,2025-09-24T16:49:39.899871,pa_d347ec70,True,,MOD517327,pending,173171118,,,2025-09-24T16:49:39.899871
,ASG644774,CRS430230,2025-09-24T16:49:39.899871,pa_73843b84,True,,MOD006571,pending,173171118,,,2025-09-24T16:49:39.899871
,ASG938132,CRS430230,2025-09-24T16:49:39.899871,pa_0b9e1b5f,True,,MOD345410,pending,173171118,,,2025-09-24T16:49:39.899871
,ASG611689,CRS430230,2025-09-24T16:49:39.899871,pa_4f476d4d,True,,MOD986258,pending,173171118,,,2025-09-24T16:49:39.899871
,ASG447003,CRS430230,2025-09-24T16:49:39.899871,pa_eb7e5b18,True,,MOD986258,pending,173171118,,,2025-09-24T16:49:39.899871
,ASG399228,CRS430230,2025-09-24T16:49:39.899871,fa_c5e48d94,False,,MOD909075,future,173171118,,,2025-09-24T16:49:39.899871
,ASG486881,CRS430230,2025-09-24T16:49:39.899871,fa_5ce64d1e,False,,MOD700031,future,173171118,,,2025-09-24T16:49:39.899871
,ASG976589,CRS430230,2025-09-24T16:49:39.899871,fa_fa91a4eb,False,,MOD700031,future,173171118,,,2025-09-24T16:49:39.899871
,ASG606210,CRS430230,2025-09-24T16:49:39.899871,fa_d86ddf27,False,,MOD192486,future,173171118,,,2025-09-24T16:49:39.899871
,ASG613485,CRS430230,2025-09-24T16:49:39.899871,fa_589413b0,False,,MOD369841,future,173171118,,,2025-09-24T16:49:39.899871
,ASG534715,CRS430230,2025-09-24T16:49:39.899871,fa_d41337e0,False,,MOD369841,future,173171118,,,2025-09-24T16:49:39.899871
,ASG527103,CRS430230,2025-09-24T16:49:39.899871,fa_1bdb6ee1,False,,MOD405876,future,173171118,,,2025-09-24T16:49:39.899871
,ASG442700,CRS430230,2025-09-24T16:49:39.899871,fa_cd061887,False,,MOD405876,future,173171118,,,2025-09-24T16:49:39.899871
,ASG517019,CRS430230,2025-09-24T16:49:39.899871,fa_e11e60e7,False,,MOD975016,future,173171118,,,2025-09-24T16:49:39.899871
,ASG273230,CRS430230,2025-09-24T16:49:39.899871,fa_22b060da,False,,MOD016077,future,173171118,,,2025-09-24T16:49:39.899871
,ASG055313,CRS430230,2025-09-24T16:49:39.899871,fa_78ac772f,False,,MOD635821,future,173171118,,,2025-09-24T16:49:39.899871
,ASG329057,CRS446141,2025-09-24T16:49:39.899871,fa_0478c8f6,False,,MOD210995,future,173171118,,,2025-09-24T16:49:39.899871
,ASG284784,CRS446141,2025-09-24T16:49:39.899871,fa_2e0163ef,False,,MOD210995,future,173171118,,,2025-09-24T16:49:39.899871
,ASG009429,CRS446141,2025-09-24T16:49:39.899871,fa_67e3b713,False,,MOD874307,future,173171118,,,2025-09-24T16:49:39.899871
,ASG687550,CRS446141,2025-09-24T16:49:39.899871,fa_aeb36d93,False,,MOD874307,future,173171118,,,2025-09-24T16:49:39.899871
,ASG628091,CRS446141,2025-09-24T16:49:39.899871,fa_358f2051,False,,MOD735642,future,173171118,,,2025-09-24T16:49:39.899871
,ASG200193,CRS446141,2025-09-24T16:49:39.899871,fa_7ad7ba8a,False,,MOD373068,future,173171118,,,2025-09-24T16:49:39.899871
,ASG432376,CRS446141,2025-09-24T16:49:39.901873,fa_78049d65,False,,MOD373068,future,173171118,,,2025-09-24T16:49:39.901873
,ASG765867,CRS446141,2025-09-24T16:49:39.901873,fa_7440746b,False,,MOD532943,future,173171118,,,2025-09-24T16:49:39.901873
,ASG609768,CRS446141,2025-09-24T16:49:39.901873,fa_2aad523e,False,,MOD532943,future,173171118,,,2025-09-24T16:49:39.901873
,ASG914539,CRS446141,2025-09-24T16:49:39.901873,fa_1f72c402,False,,MOD666036,future,173171118,,,2025-09-24T16:49:39.901873
,ASG424151,CRS446141,2025-09-24T16:49:39.901873,fa_07ce1677,False,,MOD666036,future,173171118,,,2025-09-24T16:49:39.901873
,ASG528951,CRS446141,2025-09-24T16:49:39.901873,fa_b45a6461,False,,MOD450429,future,173171118,,,2025-09-24T16:49:39.901873
,ASG429405,CRS446141,2025-09-24T16:49:39.901873,fa_df6ac4d9,False,,MOD450429,future,173171118,,,2025-09-24T16:49:39.901873
,ASG488161,CRS446141,2025-09-24T16:49:39.901873,fa_8c5998c1,False,,MOD413247,future,173171118,,,2025-09-24T16:49:39.901873
,ASG367080,CRS446141,2025-09-24T16:49:39.901873,fa_08f739f6,False,,MOD413247,future,173171118,,,2025-09-24T16:49:39.901873
,ASG852991,CRS446141,2025-09-24T16:49:39.901873,fa_b6d04952,False,,MOD682512,future,173171118,,,2025-09-24T16:49:39.901873
,ASG993493,CRS446141,2025-09-24T16:49:39.901873,fa_d41e9c13,False,,MOD682512,future,173171118,,,2025-09-24T16:49:39.901873
,ASG365489,CRS446141,2025-09-24T16:49:39.901873,fa_bd65ab4d,False,,MOD330967,future,173171118,,,2025-09-24T16:49:39.901873
,ASG102439,CRS446141,2025-09-24T16:49:39.901873,fa_16454933,False,,MOD330967,future,173171118,,,2025-09-24T16:49:39.901873
,ASG057014,CRS261592,2025-09-24T16:49:39.901873,pa_642c2e2b,True,,MOD985400,pending,173171118,,,2025-09-24T16:49:39.901873
,ASG175536,CRS261592,2025-09-24T16:49:39.901873,pa_a401116a,True,,MOD588503,pending,173171118,,,2025-09-24T16:49:39.901873
,ASG313401,CRS261592,2025-09-24T16:49:39.901873,pa_95117028,True,,MOD633349,pending,173171118,,,2025-09-24T16:49:39.901873
,ASG410436,CRS261592,2025-09-24T16:49:39.901873,pa_a87707fe,True,,MOD633349,pending,173171118,,,2025-09-24T16:49:39.901873
,ASG770137,CRS261592,2025-09-24T16:49:39.901873,pa_8650db27,True,,MOD426317,pending,173171118,,,2025-09-24T16:49:39.901873
,ASG268002,CRS261592,2025-09-24T16:49:39.901873,fa_2f22ba9c,False,,MOD444415,future,173171118,,,2025-09-24T16:49:39.901873
,ASG263927,CRS261592,2025-09-24T16:49:39.901873,fa_2b5a76a3,False,,MOD922432,future,173171118,,,2025-09-24T16:49:39.901873
,ASG505574,CRS261592,2025-09-24T16:49:39.901873,fa_96aaa1d7,False,,MOD955420,future,173171118,,,2025-09-24T16:49:39.901873
,ASG756236,CRS261592,2025-09-24T16:49:39.901873,fa_2f6e1cb5,False,,MOD955420,future,173171118,,,2025-09-24T16:49:39.901873
,ASG394130,CRS261592,2025-09-24T16:49:39.901873,fa_b0fcc9c1,False,,MOD895159,future,173171118,,,2025-09-24T16:49:39.901873
,ASG595646,CRS261592,2025-09-24T16:49:39.901873,fa_401311cc,False,,MOD383486,future,173171118,,,2025-09-24T16:49:39.901873
,ASG037975,CRS261592,2025-09-24T16:49:39.901873,fa_2362b74f,False,,MOD383486,future,173171118,,,2025-09-24T16:49:39.901873
,ASG727651,CRS831057,2025-09-24T16:49:39.901873,pa_106b17d0,True,,MOD559644,pending,173171118,,,2025-09-24T16:49:39.901873
,ASG220478,CRS831057,2025-09-24T16:49:39.901873,pa_e35589e0,True,,MOD772650,pending,173171118,,,2025-09-24T16:49:39.901873
,ASG924252,CRS831057,2025-09-24T16:49:39.901873,pa_236b86fc,True,,MOD627975,pending,173171118,,,2025-09-24T16:49:39.901873
,ASG984246,CRS831057,2025-09-24T16:49:39.901873,pa_77af82b0,True,,MOD627975,pending,173171118,,,2025-09-24T16:49:39.901873
,ASG221221,CRS831057,2025-09-24T16:49:39.901873,pa_659c3004,True,,MOD824980,pending,173171118,,,2025-09-24T16:49:39.901873
,ASG482072,CRS831057,2025-09-24T16:49:39.901873,fa_90cd7a62,False,,MOD214559,future,173171118,,,2025-09-24T16:49:39.901873
,ASG004712,CRS831057,2025-09-24T16:49:39.901873,fa_66bf177e,False,,MOD214559,future,173171118,,,2025-09-24T16:49:39.901873
,ASG871008,CRS831057,2025-09-24T16:49:39.901873,fa_10227873,False,,MOD616746,future,173171118,,,2025-09-24T16:49:39.901873
,ASG857855,CRS831057,2025-09-24T16:49:39.901873,fa_a60f8d18,False,,MOD228517,future,173171118,,,2025-09-24T16:49:39.901873
,ASG753549,CRS831057,2025-09-24T16:49:39.903871,fa_324f8500,False,,MOD228517,future,173171118,,,2025-09-24T16:49:39.903871
,ASG334226,CRS831057,2025-09-24T16:49:39.903871,fa_229e2d23,False,,MOD982753,future,173171118,,,2025-09-24T16:49:39.903871
,ASG969040,CRS831057,2025-09-24T16:49:39.903871,fa_ea433696,False,,MOD982753,future,173171118,,,2025-09-24T16:49:39.903871
,ASG680531,CRS831057,2025-09-24T16:49:39.903871,fa_c7ee5329,False,,MOD661977,future,173171118,,,2025-09-24T16:49:39.903871
,ASG119864,CRS831057,2025-09-24T16:49:39.903871,fa_51005271,False,,MOD308740,future,173171118,,,2025-09-24T16:49:39.903871
,ASG430137,CRS831057,2025-09-24T16:49:39.903871,fa_0304a3cd,False,,MOD308740,future,173171118,,,2025-09-24T16:49:39.903871
,ASG732860,CRS831057,2025-09-24T16:49:39.903871,fa_7da9a018,False,,MOD788235,future,173171118,,,2025-09-24T16:49:39.903871
,ASG544071,CRS831057,2025-09-24T16:49:39.903871,fa_4fb57780,False,,MOD959497,future,173171118,,,2025-09-24T16:49:39.903871
,ASG961711,CRS058797,2025-09-24T16:49:39.903871,fa_bd2d35bc,False,,MOD342337,future,173171118,,,2025-09-24T16:49:39.903871
,ASG134566,CRS058797,2025-09-24T16:49:39.903871,fa_8e7f2fbb,False,,MOD987246,future,173171118,,,2025-09-24T16:49:39.903871
,ASG266948,CRS058797,2025-09-24T16:49:39.903871,fa_409e989d,False,,MOD987246,future,173171118,,,2025-09-24T16:49:39.903871
,ASG156319,CRS058797,2025-09-24T16:49:39.903871,fa_351eeeed,False,,MOD764544,future,173171118,,,2025-09-24T16:49:39.903871
,ASG671266,CRS058797,2025-09-24T16:49:39.903871,fa_100de981,False,,MOD764544,future,173171118,,,2025-09-24T16:49:39.903871
,ASG468722,CRS058797,2025-09-24T16:49:39.903871,fa_8b38e69c,False,,MOD613318,future,173171118,,,2025-09-24T16:49:39.903871
,ASG000246,CRS058797,2025-09-24T16:49:39.903871,fa_875c7ca9,False,,MOD613318,future,173171118,,,2025-09-24T16:49:39.903871
,ASG242021,CRS058797,2025-09-24T16:49:39.903871,fa_9924c740,False,,MOD389985,future,173171118,,,2025-09-24T16:49:39.903871
,ASG052242,CRS652689,2025-09-24T16:49:39.903871,fa_18f495fe,False,,MOD272229,future,173171118,,,2025-09-24T16:49:39.903871
,ASG932521,CRS652689,2025-09-24T16:49:39.903871,fa_194fb9d5,False,,MOD272229,future,173171118,,,2025-09-24T16:49:39.903871
,ASG194384,CRS652689,2025-09-24T16:49:39.903871,fa_40007fcb,False,,MOD430710,future,173171118,,,2025-09-24T16:49:39.903871
,ASG632615,CRS652689,2025-09-24T16:49:39.903871,fa_d4f88395,False,,MOD340216,future,173171118,,,2025-09-24T16:49:39.903871
,ASG996962,CRS652689,2025-09-24T16:49:39.903871,fa_0956868a,False,,MOD340216,future,173171118,,,2025-09-24T16:49:39.903871
,ASG852989,CRS652689,2025-09-24T16:49:39.903871,fa_d3f9cd42,False,,MOD730860,future,173171118,,,2025-09-24T16:49:39.903871
,ASG436735,CRS652689,2025-09-24T16:49:39.903871,fa_cefe8c01,False,,MOD730860,future,173171118,,,2025-09-24T16:49:39.903871
,ASG922746,CRS652689,2025-09-24T16:49:39.903871,fa_a1823a6b,False,,MOD351862,future,173171118,,,2025-09-24T16:49:39.903871
,ASG569685,CRS652689,2025-09-24T16:49:39.903871,fa_b437fa52,False,,MOD351862,future,173171118,,,2025-09-24T16:49:39.903871
,ASG450416,CRS652689,2025-09-24T16:49:39.903871,fa_1def91b9,False,,MOD152732,future,173171118,,,2025-09-24T16:49:39.903871
,ASG757487,CRS652689,2025-09-24T16:49:39.903871,fa_ede40576,False,,MOD229518,future,173171118,,,2025-09-24T16:49:39.903871
,ASG811498,CRS652689,2025-09-24T16:49:39.903871,fa_bece57c7,False,,MOD017828,future,173171118,,,2025-09-24T16:49:39.903871
,ASG309689,CRS652689,2025-09-24T16:49:39.903871,fa_4ea983fe,False,,MOD017828,future,173171118,,,2025-09-24T16:49:39.903871
,ASG185223,CRS652689,2025-09-24T16:49:39.903871,fa_9da8e09c,False,,MOD346529,future,173171118,,,2025-09-24T16:49:39.903871
,ASG168689,CRS583398,2025-09-24T16:49:39.903871,fa_1da6ea94,False,,MOD647562,future,173171118,,,2025-09-24T16:49:39.903871
,ASG716661,CRS583398,2025-09-24T16:49:39.903871,pa_7ef4938f,True,,MOD647562,pending,173171118,,,2025-09-24T16:49:39.903871
,ASG800475,CRS583398,2025-09-24T16:49:39.903871,fa_521171d1,False,,MOD624828,future,173171118,,,2025-09-24T16:49:39.903871
,ASG467978,CRS583398,2025-09-24T16:49:39.903871,fa_d530c9a9,False,,MOD624828,future,173171118,,,2025-09-24T16:49:39.903871
,ASG505003,CRS583398,2025-09-24T16:49:39.903871,fa_3ff11552,False,,MOD416467,future,173171118,,,2025-09-24T16:49:39.903871
,ASG841128,CRS583398,2025-09-24T16:49:39.905871,fa_feb94d6a,False,,MOD416467,future,173171118,,,2025-09-24T16:49:39.905871
